,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
20,1305963394500096000,1305963394500096000,1600200911000.0,2020-09-16 03:15:11,+0700,,Peace שלום سلام #AbrahamAccords  🇺🇸 🇦🇪 🇧🇭 🇮🇱  https://t.co/j8kMFGzGFN,und,['abrahamaccords'],[],296625287,296625287,MessageFromLen,Len Khodorkovsky,3,03,https://twitter.com/MessageFromLen/status/1305963394500096000,[],"['https://pbs.twimg.com/media/Eh-2x9MXcAAlwFs.jpg', 'https://pbs.twimg.com/media/Eh-2x9NXsAgezRr.jpg']",1,https://pbs.twimg.com/media/Eh-2x9MXcAAlwFs.jpg,False,918,27,104,,#AbrahamAccords,,,,,,,[],,,,
21,1305950479319474176,1305950479319474176,1600197832000.0,2020-09-16 02:23:52,+0700,,"“Blessed are the peacemakers, for they shall be called children of God”.  Matthew 5:9 #AbrahamAccords  @realDonaldTrump  https://t.co/91Wr2yNnwN",en,['abrahamaccords'],[],34793128,34793128,RCamposDuffy,Rachel Campos-Duffy,3,02,https://twitter.com/RCamposDuffy/status/1305950479319474176,[],['https://pbs.twimg.com/media/Eh-rCdnX0AANu9Q.jpg'],1,https://pbs.twimg.com/media/Eh-rCdnX0AANu9Q.jpg,False,822,24,117,,#AbrahamAccords,,,,,,,[],,,,
22,1306186676927180802,1306186676927180802,1600254146000.0,2020-09-16 18:02:26,+0700,,Newspaper front page in Saudi Arabia 🇸🇦. Salam... Shalom... Peace! @arabnews #AbrahamAccords  https://t.co/Jgr1gPJZ4V,en,['abrahamaccords'],[],18809354,18809354,AviKaner,Avi Kaner ابراهيم אבי,3,18,https://twitter.com/AviKaner/status/1306186676927180802,[],['https://pbs.twimg.com/media/EiCB26nXcAAgdCj.jpg'],1,https://pbs.twimg.com/media/EiCB26nXcAAgdCj.jpg,False,743,24,254,,#AbrahamAccords,,,,,,,[],,,,
23,1305925104002531329,1305925104002531329,1600191782000.0,2020-09-16 00:43:02,+0700,,Peace. Shalom. Salaam.  #AbrahamAccords 🇮🇱🇦🇪🇧🇭🕊️  https://t.co/UJ5bWwY9Pk,et,['abrahamaccords'],[],351120282,351120282,Ostrov_A,Arsen Ostrovsky,3,00,https://twitter.com/Ostrov_A/status/1305925104002531329,[],['https://pbs.twimg.com/media/Eh-T500WAAANCCm.jpg'],1,https://pbs.twimg.com/media/Eh-T500WAAANCCm.jpg,False,730,10,91,,#AbrahamAccords,,,,,,,[],,,,
24,1305915504784281607,1305915504784281607,1600189493000.0,2020-09-16 00:04:53,+0700,,“This day is a pivot of history. It heralds a new dawn of peace.”   Netanyahu then thanks President Trump for “boldly standing up to the tyrants of Iran.” #AbrahamAccords,en,['abrahamaccords'],[],48459553,48459553,KatiePavlich,Katie Pavlich,3,00,https://twitter.com/KatiePavlich/status/1305915504784281607,[],[],0,,False,717,12,186,,#AbrahamAccords,,,,,,,[],,,,
25,1306231364245749760,1306231364245749760,1600264800000.0,2020-09-16 21:00:00,+0700,,"President @realDonaldTrump hosted the historic signing of the #AbrahamAccords at the @WhiteHouse yesterday but you wouldn't know it from watching most of the mainstream media.  ""There's no coverage,"" @BillOReilly opines, ""It's so corrupt!""  https://t.co/XB8q8TIXKx",en,['abrahamaccords'],[],1182332284403376128,1182332284403376128,TheFirstonTV,The First,3,21,https://twitter.com/TheFirstonTV/status/1306231364245749760,[],[],1,https://pbs.twimg.com/media/Eh_yM5NWAAETSSj.jpg,False,650,21,163,,#AbrahamAccords,,,,,,,[],,,,
26,1306208989533941762,1306208989533941762,1600259465000.0,2020-09-16 19:31:05,+0700,,"#AbrahamAccords with #Israel, the #UAE, and #Bahrain is a historic achievement towards peace in the Middle East  I congratulate @POTUS on this accomplishment  Congress must make sure we remain committed to another key to regional peace, Israel’s qualitative military advantage",en,"['abrahamaccords', 'israel', 'uae', 'bahrain']",[],15745368,15745368,marcorubio,Marco Rubio,3,19,https://twitter.com/marcorubio/status/1306208989533941762,[],[],0,,False,648,280,97,,#AbrahamAccords,,,,,,,[],,,,
27,1305914356153155590,1305914356153155590,1600189219000.0,2020-09-16 00:00:19,+0700,,“Today’s signing sets history on a new course and there will be more countries to follow these great leaders” @realDonaldTrump #AbrahamAccords,en,['abrahamaccords'],[],48459553,48459553,KatiePavlich,Katie Pavlich,3,00,https://twitter.com/KatiePavlich/status/1305914356153155590,[],[],0,,False,640,7,112,,#AbrahamAccords,,,,,,,[],,,,
28,1305953194498043907,1305953194498043907,1600198479000.0,2020-09-16 02:34:39,+0700,,Historic day here at the @WhiteHouse #AbrahamAccords  https://t.co/f02qM4GJS2,en,['abrahamaccords'],[],203348714,203348714,RealSarahIdan,Sarai (Sarah Idan) Miss Iraq,3,02,https://twitter.com/RealSarahIdan/status/1305953194498043907,[],['https://pbs.twimg.com/media/Eh-tgbwXcAUf--q.jpg'],1,https://pbs.twimg.com/media/Eh-tgbwXcAUf--q.jpg,False,619,29,38,,#AbrahamAccords,,,,,,,[],,,,
29,1305926445177483264,1305926445177483264,1600192102000.0,2020-09-16 00:48:22,+0700,,WHAT A DAY !! 😍🇦🇪🇮🇱🇧🇭🇺🇸 #AbrahamAccords  https://t.co/B4BdM42v5m,en,['abrahamaccords'],[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,3,00,https://twitter.com/HSajwanization/status/1305926445177483264,[],['https://pbs.twimg.com/media/Eh-VLGsWAAIMV5M.jpg'],1,https://pbs.twimg.com/media/Eh-VLGsWAAIMV5M.jpg,False,596,23,128,,#AbrahamAccords,,,,,,,[],,,,
30,1305920194993414144,1305920194993414144,1600190611000.0,2020-09-16 00:23:31,+0700,,"“The UAE believes the U.S. presence in the Middle East is positive,” UAE Foreign Minister #AbrahamAccords",en,['abrahamaccords'],[],48459553,48459553,KatiePavlich,Katie Pavlich,3,00,https://twitter.com/KatiePavlich/status/1305920194993414144,[],[],0,,False,573,11,78,,#AbrahamAccords,,,,,,,[],,,,
